,ValleyUnit,UnitShape,UnitForm,FormID,UnitID,Area,sthdNo.Redd,sthdNo.ReddBest,sthdSuitArea,sthdBestArea,sthdMedHSI,visit
10483,In-Channel,Concavity,Bowl,9,9,1.890000182,NA,NA,1.20997384,0.059989932,0.460000008,664
10484,In-Channel,Concavity,Bowl,10,10,1.250000114,NA,NA,NA,NA,0.079999998,664
10485,In-Channel,Concavity,Bowl,11,11,0.569993563,NA,NA,0.2099907,NA,0.409999996,664
10486,In-Channel,Concavity,Bowl,12,12,2.750000271,NA,NA,NA,NA,0.079999998,664
10487,In-Channel,Concavity,Bowl,13,13,6.110000566,NA,NA,NA,NA,0.079999998,664
10488,In-Channel,Concavity,Bowl,14,14,0.940000093,NA,NA,NA,NA,0.079999998,664
10489,In-Channel,Concavity,Bowl,16,16,1.260000121,NA,NA,NA,NA,0.079999998,664
10490,In-Channel,Concavity,Bowl,17,17,1.300000113,NA,NA,NA,NA,0.079999998,664
10491,In-Channel,Concavity,Bowl,18,18,1.090000103,NA,NA,NA,NA,0.079999998,664
10492,In-Channel,Concavity,Bowl,19,19,7.000000656,NA,NA,1.299993258,NA,0.164999999,664
10493,In-Channel,Concavity,Bowl Transition,22,22,0.689963943,NA,NA,0.019990994,NA,0.079999998,664
10494,In-Channel,Concavity,Bowl Transition,24,24,0.250000025,NA,NA,NA,NA,0.079999998,664
10495,In-Channel,Concavity,Bowl Transition,25,25,8.269905232,NA,NA,NA,NA,0.079999998,664
10496,In-Channel,Concavity,Bowl Transition,26,26,1.959953865,NA,NA,NA,NA,0.079999998,664
10497,In-Channel,Concavity,Bowl Transition,27,27,4.189979169,NA,NA,NA,NA,0.079999998,664
10498,In-Channel,Concavity,Bowl Transition,28,28,0.100000007,NA,NA,5.65E-06,NA,0.079999998,664
10499,In-Channel,Concavity,Bowl Transition,29,29,2.469934209,NA,NA,NA,NA,0.079999998,664
10500,In-Channel,Concavity,Bowl Transition,30,30,0.670000065,NA,NA,NA,NA,0.079999998,664
10501,In-Channel,Concavity,Bowl Transition,31,31,0.290000028,NA,NA,NA,NA,0.079999998,664
10502,In-Channel,Concavity,Bowl Transition,32,32,0.650000061,NA,NA,NA,NA,0.079999998,664
10503,In-Channel,Concavity,Bowl Transition,33,33,0.850000085,NA,NA,NA,NA,0.079999998,664
10504,In-Channel,Concavity,Bowl Transition,34,34,4.2899521,NA,NA,NA,NA,0.079999998,664
10505,In-Channel,Concavity,Bowl Transition,35,35,4.600000436,NA,NA,NA,NA,0.079999998,664
10506,In-Channel,Concavity,Bowl Transition,36,36,0.140000013,NA,NA,NA,NA,0.079999998,664
10507,In-Channel,Concavity,Bowl Transition,37,37,1.060000094,NA,NA,NA,NA,0.079999998,664
10508,In-Channel,Concavity,Bowl Transition,39,39,0.809997067,NA,NA,NA,NA,0.079999998,664
10509,In-Channel,Concavity,Bowl Transition,40,40,0.420017492,NA,NA,NA,NA,0.079999998,664
10510,In-Channel,Concavity,Bowl Transition,41,41,3.570000332,NA,NA,NA,NA,0.079999998,664
10511,In-Channel,Concavity,Bowl Transition,42,42,1.07999128,NA,NA,0.089992455,NA,0.079999998,664
10512,In-Channel,Concavity,Trough,44,44,0.669969715,NA,NA,0.010003689,NA,0.079999998,664
10513,In-Channel,Concavity,Trough,45,45,0.770000075,NA,NA,NA,NA,0.189999998,664
10514,In-Channel,Concavity,Trough,47,47,3.729890812,NA,NA,NA,NA,0.079999998,664
10515,In-Channel,Concavity,Trough,48,48,1.149997285,NA,NA,0.229993535,NA,0.079999998,664
10516,In-Channel,Concavity,Trough,49,49,14.82989936,NA,NA,1.400034317,0.119995456,0.079999998,664
10517,In-Channel,Concavity,Trough,50,50,2.269999266,NA,NA,NA,NA,0.079999998,664
10518,In-Channel,Concavity,Trough,51,51,21.84993367,NA,NA,NA,NA,0.079999998,664
10519,In-Channel,Concavity,Trough,53,53,22.61974724,NA,NA,NA,NA,0.079999998,664
10520,In-Channel,Concavity,Trough,54,54,1.36995573,NA,NA,NA,NA,0.079999998,664
10521,In-Channel,Concavity,Trough,55,55,4.169986648,NA,NA,NA,NA,0.079999998,664
10522,In-Channel,Concavity,Trough,56,56,2.61001771,NA,NA,0.299992536,NA,0.079999998,664
10523,In-Channel,Convexity,Mound,61,61,0.069982125,NA,NA,NA,NA,0.079999998,664
10524,In-Channel,Convexity,Mound,64,64,0.710010972,NA,NA,NA,NA,0.079999998,664
10525,In-Channel,Convexity,Mound,65,65,0.210025588,NA,NA,NA,NA,0.079999998,664
10526,In-Channel,Convexity,Mound,66,66,9.12E-10,NA,NA,NA,NA,NA,664
10527,In-Channel,Convexity,Mound,67,67,1.87E-05,NA,NA,NA,NA,NA,664
10528,In-Channel,Convexity,Mound,68,68,5.66E-06,NA,NA,NA,NA,NA,664
10529,In-Channel,Convexity,Mound,69,69,0.060050713,NA,NA,NA,NA,NA,664
10530,In-Channel,Convexity,Mound,70,70,8.23E-06,NA,NA,NA,NA,NA,664
10531,In-Channel,Convexity,Mound,71,71,2.66E-06,NA,NA,NA,NA,NA,664
10532,In-Channel,Convexity,Mound,75,75,0.129975879,NA,NA,NA,NA,0.079999998,664
10533,In-Channel,Convexity,Mound,76,76,0.179993803,NA,NA,NA,NA,0.079999998,664
10534,In-Channel,Convexity,Mound,77,77,0.030018502,NA,NA,NA,NA,NA,664
10535,In-Channel,Convexity,Mound Transition,90,90,0.03001021,NA,NA,NA,NA,NA,664
10536,In-Channel,Convexity,Mound Transition,91,91,3.22E-06,NA,NA,NA,NA,NA,664
10537,In-Channel,Convexity,Mound Transition,93,93,0.030019526,NA,NA,NA,NA,NA,664
10538,In-Channel,Convexity,Mound Transition,94,94,0.029991514,NA,NA,NA,NA,0.079999998,664
10539,In-Channel,Convexity,Mound Transition,95,95,2.380048819,NA,NA,0.020030044,NA,0.079999998,664
10540,In-Channel,Convexity,Mound Transition,96,96,0.020006793,NA,NA,NA,NA,0.079999998,664
10541,In-Channel,Convexity,Mound Transition,98,98,0.020051578,NA,NA,NA,NA,NA,664
10542,In-Channel,Convexity,Mound Transition,101,101,0.040003989,NA,NA,NA,NA,0.079999998,664
10543,In-Channel,Convexity,Mound Transition,104,104,0.010000309,NA,NA,NA,NA,NA,664
10544,In-Channel,Convexity,Mound Transition,106,106,6.17E-06,NA,NA,NA,NA,NA,664
10545,In-Channel,Convexity,Mound Transition,108,108,0.059992304,NA,NA,NA,NA,NA,664
10546,In-Channel,Convexity,Mound Transition,109,109,0.360085784,NA,NA,NA,NA,0.079999998,664
10547,In-Channel,Convexity,Mound Transition,116,116,0.129982689,NA,NA,NA,NA,0.079999998,664
10548,In-Channel,Convexity,Mound Transition,117,117,0.019997761,NA,NA,NA,NA,NA,664
10549,In-Channel,Convexity,Mound Transition,118,118,0.079979137,NA,NA,NA,NA,0.079999998,664
10550,In-Channel,Convexity,Mound Transition,119,119,0.109994796,NA,NA,NA,NA,0.079999998,664
10551,In-Channel,Convexity,Mound Transition,120,120,0.719953754,NA,NA,NA,NA,0.079999998,664
10552,In-Channel,Convexity,Mound Transition,121,121,0.140000007,NA,NA,NA,NA,0.079999998,664
10553,In-Channel,Convexity,Mound Transition,122,122,0.10002724,NA,NA,NA,NA,0.079999998,664
10554,In-Channel,Convexity,Mound Transition,123,123,2.60E-06,NA,NA,NA,NA,NA,664
10555,In-Channel,Convexity,Mound Transition,124,124,0.100000008,NA,NA,NA,NA,0.079999998,664
10556,In-Channel,Convexity,Mound Transition,125,125,1.56E-05,NA,NA,NA,NA,NA,664
10557,In-Channel,Convexity,Saddle,127,127,3.799925581,NA,NA,NA,NA,0.079999998,664
10558,In-Channel,Convexity,Saddle,128,128,1.109989846,NA,NA,NA,NA,0.079999998,664
10559,In-Channel,Convexity,Saddle,129,129,6.209997158,NA,NA,NA,NA,0.079999998,664
10560,In-Channel,Planar,Plane,131,131,0.319992673,NA,NA,NA,NA,0.079999998,664
10561,In-Channel,Planar,Plane,132,132,0.119984001,NA,NA,NA,NA,0.079999998,664
10562,In-Channel,Planar,Plane,134,134,3.159901676,NA,NA,NA,NA,0.079999998,664
10563,In-Channel,Planar,Plane,135,135,1.599885504,NA,NA,0.109964673,NA,0.079999998,664
10564,In-Channel,Planar,Plane,136,136,0.370113308,NA,NA,NA,NA,0.079999998,664
10565,In-Channel,Planar,Plane,137,137,0.040003968,NA,NA,NA,NA,NA,664
10566,In-Channel,Planar,Plane,138,138,2.579981889,NA,NA,0.180013794,0.020014612,0.079999998,664
10567,In-Channel,Planar,Plane,139,139,4.749944351,NA,NA,2.79E-05,NA,0.079999998,664
10568,In-Channel,Planar,Plane,140,140,0.890193092,NA,NA,NA,NA,0.079999998,664
10569,In-Channel,Planar,Plane,141,141,0.170042094,NA,NA,NA,NA,0.079999998,664
10570,In-Channel,Planar,Plane,142,142,0.380013015,NA,NA,NA,NA,0.079999998,664
10571,In-Channel,Planar,Plane,143,143,12.76971818,NA,NA,NA,NA,0.079999998,664
10572,In-Channel,Planar,Plane,144,144,4.060156385,NA,NA,NA,NA,0.079999998,664
10573,In-Channel,Planar,Plane,145,145,0.710008795,NA,NA,0.020018505,NA,0.079999998,664
10574,In-Channel,Planar,Plane,146,146,7.100031658,NA,NA,0.010003245,NA,0.079999998,664
10575,In-Channel,Planar,Wall,148,148,0.030004176,NA,NA,NA,NA,NA,664
10576,In-Channel,Planar,Wall,149,149,2.340000137,NA,NA,NA,NA,0.079999998,664
10577,In-Channel,Planar,Wall,152,152,0.510252527,NA,NA,NA,NA,0.079999998,664
10578,In-Channel,Planar,Wall,153,153,1.689991886,NA,NA,NA,NA,0.079999998,664
10579,In-Channel,Planar,Wall,154,154,0.400031157,NA,NA,NA,NA,0.079999998,664
10580,In-Channel,Planar,Wall,155,155,8.29E-06,NA,NA,NA,NA,NA,664
10581,In-Channel,Planar,Wall,157,157,1.850242473,NA,NA,NA,NA,0.079999998,664
10582,In-Channel,Planar,Wall,159,159,0.329980289,NA,NA,NA,NA,0.079999998,664
10583,In-Channel,Planar,Wall,160,160,0.039986618,NA,NA,NA,NA,NA,664
10584,In-Channel,Planar,Wall,161,161,0.52011457,NA,NA,NA,NA,0.079999998,664
10585,In-Channel,Planar,Wall,162,162,0.450135657,NA,NA,NA,NA,0.079999998,664
10587,In-Channel,Concavity,Bowl,1,1,2.100032734,NA,NA,2.100032733,NA,0.610000014,665
10588,In-Channel,Concavity,Bowl,2,2,5.060000486,NA,NA,5.060000486,0.12003441,0.699999988,665
10589,In-Channel,Concavity,Bowl,3,3,1.440000128,NA,NA,1.439994146,NA,0.479999989,665
10590,In-Channel,Concavity,Bowl,4,4,8.250000781,NA,NA,0.170009509,NA,0.360000014,665
10591,In-Channel,Concavity,Bowl,5,5,0.690000071,NA,NA,0.690000071,NA,0.579999983,665
10592,In-Channel,Concavity,Bowl,6,6,0.890000082,NA,NA,0.890000082,NA,0.649999976,665
10593,In-Channel,Concavity,Bowl,7,7,8.100000767,NA,NA,7.9800457,NA,0.540000021,665
10594,In-Channel,Concavity,Bowl,8,8,8.120000777,NA,NA,7.340065098,NA,0.479999989,665
10595,In-Channel,Concavity,Bowl,9,9,2.2100002,NA,NA,2.2100002,NA,0.550000012,665
10596,In-Channel,Concavity,Bowl,10,10,0.68000007,NA,NA,NA,NA,0.270000011,665
10597,In-Channel,Concavity,Bowl,11,11,0.940000093,NA,NA,NA,NA,0.209999993,665
10598,In-Channel,Concavity,Bowl,12,12,5.28000051,NA,NA,3.420003021,0.840000171,0.680000007,665
10599,In-Channel,Concavity,Bowl,13,13,3.090000291,NA,NA,3.090000291,2.0699575,0.839999974,665
10600,In-Channel,Concavity,Bowl,14,14,57.36000546,NA,NA,44.26009228,NA,0.460000008,665
10601,In-Channel,Concavity,Bowl,15,15,1.870000173,NA,NA,1.859991637,NA,0.439999998,665
10602,In-Channel,Concavity,Bowl,16,16,2.040000194,NA,NA,1.620045762,NA,0.469999999,665
10603,In-Channel,Concavity,Bowl,17,17,13.32000125,NA,NA,12.99005312,NA,0.469999999,665
10604,In-Channel,Concavity,Bowl,18,18,2.290000219,NA,NA,2.290000219,NA,0.460000008,665
10605,In-Channel,Concavity,Bowl Transition,19,19,7.54001573,NA,NA,7.529992537,NA,0.610000014,665
10606,In-Channel,Concavity,Bowl Transition,20,20,4.550000436,NA,NA,4.550000436,NA,0.629999995,665
10607,In-Channel,Concavity,Bowl Transition,21,21,9.110000877,NA,NA,3.039979831,NA,0.219999999,665
10608,In-Channel,Concavity,Bowl Transition,22,22,8.520000807,NA,NA,NA,NA,0.219999999,665
10609,In-Channel,Concavity,Bowl Transition,23,23,3.940000367,NA,NA,NA,NA,0.280000001,665
10610,In-Channel,Concavity,Bowl Transition,24,24,24.26000229,NA,NA,15.61994095,1.940067951,0.529999971,665
10611,In-Channel,Concavity,Bowl Transition,25,25,0.560000058,NA,NA,0.560000058,NA,0.5,665
10612,In-Channel,Concavity,Trough,26,26,60.47002076,NA,NA,50.30005071,2.100023334,0.569999993,665
10613,In-Channel,Concavity,Trough,27,27,18.57000175,NA,NA,NA,NA,0.219999999,665
10614,In-Channel,Concavity,Trough,28,28,4.629990966,NA,NA,4.629966131,NA,0.439999998,665
10615,In-Channel,Concavity,Trough,29,29,126.6899552,NA,NA,105.7800336,0.609991456,0.449999988,665
10616,In-Channel,Convexity,Mound,30,30,0.869772047,NA,NA,NA,NA,NA,665
10617,In-Channel,Convexity,Mound,31,31,0.669985505,NA,NA,0.429954169,NA,0.660000026,665
10618,In-Channel,Convexity,Mound,32,32,1.450309331,NA,NA,0.030040152,NA,0.289999992,665
10619,In-Channel,Convexity,Mound,34,34,0.590196286,NA,NA,0.060031546,NA,0.38499999,665
10620,In-Channel,Convexity,Mound,35,35,0.770000074,NA,NA,2.00E-05,NA,0.239999995,665
10621,In-Channel,Convexity,Mound,36,36,2.129567022,NA,NA,NA,NA,0.079999998,665
10622,In-Channel,Convexity,Mound,37,37,1.240455259,NA,NA,NA,NA,0.079999998,665
10623,In-Channel,Convexity,Mound,38,38,0.620088034,NA,NA,NA,NA,0.079999998,665
10624,In-Channel,Convexity,Mound,39,39,4.999889263,NA,NA,NA,NA,0.209999993,665
10625,In-Channel,Convexity,Mound,40,40,0.009994251,NA,NA,NA,NA,NA,665
10626,In-Channel,Convexity,Mound,41,41,1.650000153,NA,NA,0.439945644,NA,0.360000014,665
10627,In-Channel,Convexity,Mound,42,42,0.419908537,NA,NA,NA,NA,0.079999998,665
10628,In-Channel,Convexity,Mound,43,43,11.76115398,NA,NA,NA,NA,0.079999998,665
10629,In-Channel,Convexity,Mound,44,44,0.750000074,NA,NA,0.129968877,NA,0.349999994,665
10630,In-Channel,Convexity,Mound,45,45,0.789808857,NA,NA,NA,NA,0.079999998,665
10631,In-Channel,Convexity,Mound,46,46,4.560757842,NA,NA,2.71E-06,NA,0.129999995,665
10632,In-Channel,Convexity,Mound Transition,49,49,0.02000751,NA,NA,0.02000751,NA,0.609999985,665
10633,In-Channel,Convexity,Mound Transition,50,50,0.300000028,NA,NA,0.140037691,NA,0.400000006,665
10634,In-Channel,Convexity,Mound Transition,51,51,0.210000018,NA,NA,0.209997456,0.059977756,0.779999971,665
10635,In-Channel,Convexity,Mound Transition,52,52,1.140000105,NA,NA,1.039998833,NA,0.550000012,665
10636,In-Channel,Convexity,Mound Transition,53,53,0.640000059,NA,NA,0.599991856,NA,0.699999988,665
10637,In-Channel,Convexity,Mound Transition,54,54,0.260000027,NA,NA,0.249972428,NA,0.644999981,665
10638,In-Channel,Convexity,Mound Transition,55,55,0.310000025,NA,NA,0.310000025,NA,0.680000007,665
10639,In-Channel,Convexity,Mound Transition,56,56,1.020000096,NA,NA,0.539902311,NA,0.409999996,665
10640,In-Channel,Convexity,Mound Transition,57,57,0.380000038,NA,NA,0.110028529,NA,0.370000005,665
10641,In-Channel,Convexity,Mound Transition,58,58,0.630000057,NA,NA,0.02000883,NA,0.150000006,665
10642,In-Channel,Convexity,Mound Transition,59,59,6.979859977,NA,NA,0.449844682,NA,0.310000002,665
10643,In-Channel,Convexity,Mound Transition,60,60,0.350000032,NA,NA,NA,NA,0.079999998,665
10644,In-Channel,Convexity,Mound Transition,61,61,7.090056945,NA,NA,1.030136846,NA,0.079999998,665
10645,In-Channel,Convexity,Mound Transition,62,62,0.490000048,NA,NA,NA,NA,0.079999998,665
10646,In-Channel,Convexity,Mound Transition,63,63,0.300000029,NA,NA,NA,NA,0.079999998,665
10647,In-Channel,Convexity,Mound Transition,64,64,0.210000021,NA,NA,NA,NA,0.079999998,665
10648,In-Channel,Convexity,Mound Transition,65,65,1.870000176,NA,NA,NA,NA,0.079999998,665
10649,In-Channel,Convexity,Mound Transition,66,66,0.620048102,NA,NA,NA,NA,0.079999998,665
10650,In-Channel,Convexity,Mound Transition,67,67,1.68000016,NA,NA,1.339937288,NA,0.660000026,665
10651,In-Channel,Convexity,Mound Transition,68,68,0.240000025,NA,NA,0.23999718,NA,0.610000014,665
10652,In-Channel,Convexity,Mound Transition,69,69,3.880000376,NA,NA,0.269897148,NA,0.340000004,665
10653,In-Channel,Convexity,Mound Transition,70,70,12.95000121,NA,NA,5.290408587,NA,0.330000013,665
10654,In-Channel,Convexity,Mound Transition,71,71,1.660000164,NA,NA,0.580000213,NA,0.370000005,665
10655,In-Channel,Convexity,Mound Transition,72,72,1.0600001,NA,NA,NA,NA,0.280000001,665
10656,In-Channel,Convexity,Mound Transition,73,73,3.120000292,NA,NA,1.249809201,NA,0.389999986,665
10657,In-Channel,Convexity,Mound Transition,74,74,1.430000136,NA,NA,0.610035696,NA,0.394999996,665
10658,In-Channel,Convexity,Mound Transition,75,75,5.090000483,NA,NA,2.329874374,NA,0.389999986,665
10659,In-Channel,Convexity,Mound Transition,76,76,2.729882307,NA,NA,NA,NA,0.189999998,665
10660,In-Channel,Convexity,Mound Transition,77,77,0.920000088,NA,NA,0.010027532,NA,0.280000001,665
10661,In-Channel,Convexity,Mound Transition,78,78,0.790000076,NA,NA,0.170051116,NA,0.330000013,665
10662,In-Channel,Convexity,Mound Transition,79,79,1.519987495,NA,NA,0.080098069,NA,0.289999992,665
10663,In-Channel,Convexity,Saddle,80,80,7.060000668,NA,NA,NA,NA,0.119999997,665
10664,In-Channel,Convexity,Saddle,81,81,13.83001266,NA,NA,NA,NA,0.230000004,665
10665,In-Channel,Planar,Plane,82,82,2.730007766,NA,NA,2.219892349,0.229975256,0.589999974,665
10666,In-Channel,Planar,Plane,83,83,2.500000239,NA,NA,1.849988675,0.34000902,0.605000019,665
10667,In-Channel,Planar,Plane,84,84,1.680000163,NA,NA,1.050028464,NA,0.439999998,665
10668,In-Channel,Planar,Plane,85,85,0.660000063,NA,NA,0.389965817,NA,0.409999996,665
10669,In-Channel,Planar,Plane,86,86,5.000007982,NA,NA,4.380031738,NA,0.660000026,665
10670,In-Channel,Planar,Plane,87,87,4.080000389,NA,NA,3.499991682,0.130037518,0.670000017,665
10671,In-Channel,Planar,Plane,88,88,22.9800022,NA,NA,12.06971623,0.939942706,0.409999996,665
10672,In-Channel,Planar,Plane,89,89,28.15000269,NA,NA,4.230097352,NA,0.079999998,665
10673,In-Channel,Planar,Plane,90,90,17.39000166,NA,NA,9.980386496,5.71E-06,0.419999987,665
10674,In-Channel,Planar,Plane,91,91,43.83000414,NA,NA,26.41927705,0.099977216,0.419999987,665
10675,In-Channel,Planar,Plane,92,92,31.58985128,NA,NA,26.0094189,NA,0.49000001,665
10676,In-Channel,Planar,Plane,93,93,23.56998961,NA,NA,9.730982123,NA,0.389999986,665
10677,In-Channel,Planar,Wall,94,94,8.390481866,NA,NA,3.380649719,NA,0.50999999,665
10678,In-Channel,Planar,Wall,95,95,17.81919051,NA,NA,3.739323716,NA,0.239999995,665
10679,In-Channel,Planar,Wall,96,96,7.300641427,NA,NA,0.41016989,NA,0.079999998,665
10680,In-Channel,Planar,Wall,97,97,0.839889419,NA,NA,NA,NA,0.079999998,665
10681,In-Channel,Planar,Wall,98,98,6.63104212,NA,NA,0.030048193,NA,0.079999998,665
10682,In-Channel,Planar,Wall,99,99,0.630042555,NA,NA,NA,NA,0.079999998,665
10683,In-Channel,Planar,Wall,100,100,6.96012566,NA,NA,NA,NA,0.230000004,665
10684,In-Channel,Planar,Wall,101,101,38.34725119,NA,NA,1.729672437,NA,0.219999999,665
10685,In-Channel,Planar,Wall,102,102,6.400303062,NA,NA,NA,NA,0.189999998,665
10686,In-Channel,Planar,Wall,103,103,0.820028701,NA,NA,NA,NA,0.159999996,665
10687,In-Channel,Planar,Wall,104,104,1.67000016,NA,NA,3.41E-05,NA,NA,665
10689,In-Channel,Concavity,Bowl,1,1,42.41998603,NA,NA,35.93004732,5.750217032,0.620000005,681
10690,In-Channel,Concavity,Bowl,2,2,15.67999484,NA,NA,0.979849165,0.359893386,0.300000012,681
10691,In-Channel,Concavity,Bowl,3,3,12.88999576,NA,NA,2.72E-09,NA,0.300000012,681
10692,In-Channel,Concavity,Bowl,4,4,5.669998131,NA,NA,1.250080113,NA,0.319999993,681
10693,In-Channel,Concavity,Bowl,5,5,2.999999008,NA,NA,2.889989973,NA,0.479999989,681
10694,In-Channel,Concavity,Bowl,6,6,28.62997057,NA,NA,0.630341548,NA,0.300000012,681
10695,In-Channel,Concavity,Bowl,7,7,9.039997014,NA,NA,0.010024252,NA,0.300000012,681
10696,In-Channel,Concavity,Bowl,8,8,14.32999528,NA,NA,14.09007413,5.350230808,0.779999971,681
10697,In-Channel,Concavity,Bowl,9,9,41.88024621,NA,NA,40.63020573,36.09058526,0.850000024,681
10698,In-Channel,Concavity,Bowl,10,10,3.409998864,NA,NA,NA,NA,0.079999998,681
10699,In-Channel,Concavity,Bowl,11,11,2.269999249,NA,NA,NA,NA,0.079999998,681
10700,In-Channel,Concavity,Bowl,12,12,14.05999537,NA,NA,14.05999537,7.21994061,0.800000012,681
10701,In-Channel,Concavity,Bowl,13,13,5.239998278,NA,NA,5.119938016,0.600011867,0.579999983,681
10702,In-Channel,Concavity,Bowl,14,14,2.089999312,NA,NA,0.810036246,0.139992808,0.300000012,681
10703,In-Channel,Concavity,Bowl,15,15,109.8499638,NA,NA,97.43058318,28.35038438,0.75999999,681
10704,In-Channel,Concavity,Bowl,16,16,90.10997033,NA,NA,46.0201625,7.170117193,0.409999996,681
10705,In-Channel,Concavity,Bowl,17,17,35.26986673,NA,NA,31.07985102,3.409933284,0.74000001,681
10706,In-Channel,Concavity,Bowl Transition,18,18,11.09999635,NA,NA,4.839920171,0.549931045,0.319999993,681
10707,In-Channel,Concavity,Bowl Transition,19,19,4.939998375,NA,NA,2.089981964,1.570003781,0.300000012,681
10708,In-Channel,Concavity,Bowl Transition,20,20,6.030200341,NA,NA,6.030200341,0.600043152,0.75,681
10709,In-Channel,Concavity,Bowl Transition,21,21,4.789998421,NA,NA,4.519988049,3.970008165,0.920000017,681
10710,In-Channel,Concavity,Bowl Transition,22,22,3.109998974,NA,NA,0.460077122,0.0200048,0.310000002,681
10711,In-Channel,Concavity,Bowl Transition,23,23,6.159997972,NA,NA,1.649978565,0.149996928,0.300000012,681
10712,In-Channel,Concavity,Bowl Transition,24,24,0.10999996,NA,NA,0.10999996,0.020004544,0.709999979,681
10713,In-Channel,Concavity,Bowl Transition,25,25,22.8599925,NA,NA,2.219956584,0.250020252,0.300000012,681
10714,In-Channel,Concavity,Bowl Transition,26,26,0.33999989,NA,NA,0.150023014,0.010005753,0.355000004,681
10715,In-Channel,Concavity,Trough,27,27,68.29007429,NA,NA,46.39010336,12.43975625,0.610000014,681
10716,In-Channel,Concavity,Trough,28,28,57.69998855,NA,NA,16.73979288,6.879909024,0.300000012,681
10717,In-Channel,Concavity,Trough,29,29,34.50036366,NA,NA,16.78016423,1.190038428,0.389999986,681
10718,In-Channel,Concavity,Trough,30,30,1.209999603,NA,NA,NA,NA,0.079999998,681
10719,In-Channel,Concavity,Trough,31,31,61.90041963,NA,NA,10.07061977,0.620153176,0.300000012,681
10720,In-Channel,Concavity,Trough,32,32,15.24011499,NA,NA,NA,NA,0.079999998,681
10721,In-Channel,Concavity,Trough,33,33,96.3401383,NA,NA,78.98964796,34.2793187,0.75,681
10722,In-Channel,Concavity,Trough,34,34,2.559999151,NA,NA,2.350024264,0.340004689,0.689999998,681
